"VIDEO_ID","COMMENT_TEXT"
"QeBCu1ZSORs","???뭐야 이게 무슨 조합이야? 내가 아는 그 크리스 우 맞나 하고 들어왔다가 잘 듣고 갑니다"
"QeBCu1ZSORs","اوبااااا كتير حلووووو صوتك بيجنننن  سارانغي"
"QeBCu1ZSORs","傻逼加拿大炮王，又花钱请人做歌，live跟坨屎一样"
"941Bl3oxk8Y","Jonah- A grumpy old man\nCorbyn- A crazy freakshow (Me)\nZack-A girl \nJack-Weirdo\nDaniel- Cant hold in his laughter"
"941Bl3oxk8Y","I died all the way up my stairs"
"941Bl3oxk8Y","Everyone:Back Off Girl Daniel Mine\nMe:Forget The Girl The Real question is Why I’m I laughing so hard🤣It So Funny I Can’t Stop🤣"
"941Bl3oxk8Y","I've watched this so many times"
"941Bl3oxk8Y","No you need   logan"
"941Bl3oxk8Y","I wanna friends like they"
"941Bl3oxk8Y","im convinced half of these views are from me"
"941Bl3oxk8Y","Wait was that kong"
"941Bl3oxk8Y","The girl that acted in this is so lucky!☘"
"941Bl3oxk8Y","I just want everyone in the why don’t we band to know that I watch videos of you guys daily and I won’t stop😘When I found out you came to Kansas City I was like... where was I and how did I not know😂😭Your music is what brightens up my day and I get inspired by all of it and I love to sing them all even though I’m not the best singer but who cares😂💕💕You probably aren’t going to answer or anything I just want you to know I love every single one of you and how much I love your music❤️I wish I could go to one of your shows and get some merch but my family doesn’t have that kind of money😣There is something about all of you that is amazing to the whole world and anyone that hasn’t heard of you guys or doesn’t like your music is completely crazy😂I have a lot of goals to move up to California so I can have the chance to see you all and maybe be friends😊I love you guys and your music so much and that will never change😊💕😘"
"941Bl3oxk8Y",""
"941Bl3oxk8Y","LOL zACH WEAR A WIG AND A PLAY A GIRL"
"941Bl3oxk8Y","I love this song❤️Wish I could go to Dallas concert😭Parents ain’t got enough money😭"
"941Bl3oxk8Y","I really thought that the video was awesome."
"941Bl3oxk8Y","me: *calls the police \npolice man: hello what is the emergency me: why don't we made a new song and it's fire police man: *hangs up"
"941Bl3oxk8Y","I liked these girls better"
"941Bl3oxk8Y","Can I get a Sub just because i have Jack as my profile? Who else loves Jack?💜💜"
"941Bl3oxk8Y","Let me get my tea cup This might be good"
"941Bl3oxk8Y","I just laughed at Zach Because of the hair while he getting popcorn at 2:20"
"941Bl3oxk8Y","I WAS AT SCHOOL AND WE HAD TO DO  A PROJECT AND  MARIASSWAMP AND I DID THE RESHERC AND I PUT IMIGASAND SAW  JONAH I WAS EMBARIESD BUT I WAS SO HAPPY CUZ I GOT TO SEE THE CUTE ONE AND I WAS PARTNES WHIT A BOY SO I WAS SHY\n IOVE YOU  WHY DONT WE AND CORBYN"
"941Bl3oxk8Y","i Love Zack he is cutee💜💜💜"
"941Bl3oxk8Y","Zach is my favorite in the band"
"941Bl3oxk8Y","Yall should come to Oklahoma!!!!! I love yall so much😍"
"941Bl3oxk8Y","Who else is still quaking???? Cuz i am😂😂😂😂"
"941Bl3oxk8Y","Man Idk how to describe how much i love these guys im so proud of them 👏😭❤"
"941Bl3oxk8Y","Who feels sooo bad for this guy he just want’s a date with this girl"
"941Bl3oxk8Y","I loved that so much i was laughing so hard the whole time!!!"
"941Bl3oxk8Y","I liked the Girl Friday poster in the garage🙂"
"941Bl3oxk8Y","Wow.  I'm impressed.  118k likes, 947 dislikes.  BEST SONG EVER"
"941Bl3oxk8Y","I love how they are cock blocking Dani the entire time"
"941Bl3oxk8Y","0:00 to 3:52 is legit THE BEST PART ❤️"
"941Bl3oxk8Y","This is my favorite music video by far I love why don't we I watched this like a 1million times I love it and I love them good job in he music video you made like and I love it good Eli you did great ad good job boys on the song it was great I love and can't wait to see hat you have in store for us"
"941Bl3oxk8Y","imagine when u date with Daniel and this happen"
"941Bl3oxk8Y","When you nervous about your first date so you bought the whole gang with ya!"
"941Bl3oxk8Y","I love this song so  much!!!"
"941Bl3oxk8Y","Was so funny lol but I feel like Daniel could have been better with his acting just saying what's in my mind no hate tho love the song"
"941Bl3oxk8Y","Who came here from Logan's vlog"
"941Bl3oxk8Y","You guys should do a duet with Little Mix"
"941Bl3oxk8Y","These kids make some really great music, one of favorite newest acts."
"941Bl3oxk8Y","Proud of my boys ❤️"
"941Bl3oxk8Y","Zach as a girl with that wink killed me!!😂😂😂"
"941Bl3oxk8Y","2:20 I hate how Zach is dressed as a girl and still looks better than I do😂👌😘💖"
"941Bl3oxk8Y","Zach’s part was funny af though 😂❤️"
"941Bl3oxk8Y","You are all so funy but coben is more funy"
"941Bl3oxk8Y","Wait ..... Is that Aspen ? Who else Saw Limelight tea in the movie scene beacase i want to try that tea"
"941Bl3oxk8Y","Why don't we is going to the top 🔥"
"941Bl3oxk8Y","this song sounds like a mix between fake love (drake) and the weekend (sza) anyone else hear it?"
"941Bl3oxk8Y","Jake Paul this is what talent is"
"941Bl3oxk8Y","I really hope they don't turn out like 1d. That would break my heart💔. This is the ONE band I put my heart into, and watching them everyday doing what they do, makes not only me happy, but everyone else. I think all of them are awesome young gentlemen, and I couldn't choose one I liked more. Please keep doing what you do, and I love you all"
"941Bl3oxk8Y","2:21 I was laughing so much when I saw zach ! 😂"
"941Bl3oxk8Y","IS ANYONE ELSE THINKING OF WHAT THAT GIRL DID WITH THE BOYS WHEN THEY ALL WALK OUT OF THE HOUSE OTHER THAN ME 😂🤔"
"941Bl3oxk8Y","Corbyn funny when he was washing the floor"
"941Bl3oxk8Y","This is so funny😂😂😂😂😂😂😂😂"
"941Bl3oxk8Y","I’m replying this until it gets to 100 mil views (:"
"941Bl3oxk8Y","less views as compared to song"
"941Bl3oxk8Y","Who's here before 100 million?"
"941Bl3oxk8Y","ZACH has me laughing the whole video lmao"
"941Bl3oxk8Y","Where can I go to hire Corbyn to mop my floor? 😂"
"941Bl3oxk8Y","Daniel then the brothers to overprotective"
"941Bl3oxk8Y","Jack at the back of the car tho and then zach as the popcorn maker lol"
"941Bl3oxk8Y","This is so good!!! I love whydon'twe so much because I'm usually sad and angry always in my home sitiuation ... but your boys make me laugh and that helps me so much! thank you guyss!! ❤❤"
"941Bl3oxk8Y","2:32-2:37 the attack of Corbyn ..lol"
"941Bl3oxk8Y","Nightcore version of this song \nhttps://youtu.be/WHi_mUu9v04"
"941Bl3oxk8Y","I like the intro keep it up guys"
"941Bl3oxk8Y","Plz do a concert in hawaii (Oahu)"
"941Bl3oxk8Y","Lord *knows* these boys are too young for me 😂 but they are sounding GROWN on that R&B type 💩"
"941Bl3oxk8Y","Corbyn part tho lol, but Zach as a girl omg!! Lol"
"941Bl3oxk8Y","Best part 3:04-3:40❤️"
"941Bl3oxk8Y","Best song ever heard"
"941Bl3oxk8Y","Kong da sovage"
"941Bl3oxk8Y","Where is Wendy?"
"941Bl3oxk8Y","I love guys 😄"
"941Bl3oxk8Y","Zach's wink tho xD"
"941Bl3oxk8Y","Screams bsb"
"941Bl3oxk8Y","2:21"
"941Bl3oxk8Y","2:21 LOL THE WINK"
"941Bl3oxk8Y","Look corbyn and jack haha"
"941Bl3oxk8Y","118k likes? Dannnnnnnnng."
"941Bl3oxk8Y","Omg zach and corbyn killed me"
"941Bl3oxk8Y","Daniel \nI💖u"
"941Bl3oxk8Y","kong"
"941Bl3oxk8Y","Wow........... it's amazing!!!!!!??!?!!!?!"
"941Bl3oxk8Y","OMG SLAY"
"941Bl3oxk8Y","KONG"
"941Bl3oxk8Y","At 2:20 zachs part tho😉"
"941Bl3oxk8Y","I love them 😍😍😍"
"941Bl3oxk8Y","Limelight tea i see u : P \n\n\n\n; )"
"941Bl3oxk8Y","KONG DA SAVAGE"
"941Bl3oxk8Y","Girl Zach is pretty!"
"941Bl3oxk8Y","0:20 KONG DA SAVAGE"
"941Bl3oxk8Y","i loved"
"941Bl3oxk8Y","Was that kong"
"941Bl3oxk8Y","#LIMELIGHTS🍋🔦"
"941Bl3oxk8Y","Kong"
"941Bl3oxk8Y","KONG"
"941Bl3oxk8Y","2:26 😍😍😍😍😍😍"
"941Bl3oxk8Y","Omgg zaachh  DED  😂😂"
"941Bl3oxk8Y","I LOVE THIS HAHAHAHA"
"941Bl3oxk8Y","didnt realised they uploaded this"
"941Bl3oxk8Y","come to Israel"
"J7MYJ8Kxhwc","*Hi I'm Nate have we met before* love that part"
"J7MYJ8Kxhwc","I was just about to study but then...... I don't care NF  buy youtube views from *AUTHENTIC* *Views* *dot* *com*"
"J7MYJ8Kxhwc","you know when like your favourite actor dies and you see someone new on a small show come along and you're like omg its like that guy is going to be the new ***** in 10 years time. well....think i found eminem for my kids generation."
"J7MYJ8Kxhwc","Hey guys I'm 13 and trying to make it pls sub to my channel i rap https://youtu.be/1Kaiov-2IDM"
"J7MYJ8Kxhwc","So proud of this guy!"
"J7MYJ8Kxhwc","Awesome, thanks for the music"
"J7MYJ8Kxhwc","this is a great transitional track first verse is alot of his new style then the chorus hits you with some classic nf feel"
"J7MYJ8Kxhwc","NF: lights off and I write songs--Me: lights off and I...listen to your music. At 12:48a in the middle of school week. Yop, that's what I do."
"J7MYJ8Kxhwc","Still not better than King Los..... next"
"J7MYJ8Kxhwc","This is only the beginning for nate, I'm gettin' an eminem vibe and I love it. Not comparing or anything, huge fan of both !!"
"J7MYJ8Kxhwc","Nice symbolism. It's deep and true!"
"J7MYJ8Kxhwc","I can relate to this song and my life no where anyone wants to see me feels like no friends no body their to catch u if u fall but a block of cement"
"J7MYJ8Kxhwc","this is how rap should be, not having to curse every other worn, not having to brag about girls, money or cars.  NF knows what he's doing"
"J7MYJ8Kxhwc","I'm a outcast , isn't that funny."
"J7MYJ8Kxhwc","And he did it again! So good!"
"J7MYJ8Kxhwc","#♥♥♥♥  ♥♥♥♥♥  #♥♥♥♥  ♥♥♥♥  #♥♥♥♥\n*Jesus Christ is the Son of God, who died and rose from the dead to Give us eternal life.*\n*He also promised to heal your body.*\n*This Is True Love!!!  (Just ask Him)*"
"J7MYJ8Kxhwc","Does anyone else think of Nico di Angelo like when he was still insecure about anything? No? Okay just me"
"J7MYJ8Kxhwc","This song is the only one that gets me... people only talk to me for answers on homework. I am an outcast"
"J7MYJ8Kxhwc","My math teacher plays this song. Love you Mr. Mac"
"J7MYJ8Kxhwc","Man in these comments I see a lot of people promoting themselves saying I would really appreciate it if u check out my music/channel"
"J7MYJ8Kxhwc","Llike this song and hes good. Why does he sound like eminem."
"J7MYJ8Kxhwc","be quiet everyone NF gots this he ain't gotta lose faith to make it, just watch he gon' be bigger than them all, and that includes eminem, and why do people compare him to eminem they sound nothing alike, they don't even look alike, so why, is it cause he's white, or is it just because a white rapper is becoming famous that he has to be compared to eminem, I don't know I think NF is Nathan John Feuerstein (I think that's how to spell his last name)."
"J7MYJ8Kxhwc","love how this dude is making a name for himself without features, REAL music"
"J7MYJ8Kxhwc","lyricly my favorite rapper out has meaning to all his songs I can greatly relate to his music 💣💣🔥🔥🔥🔥🔥🔥"
"J7MYJ8Kxhwc","0:51 \nWell Russ, that's what happens when you offend Nate 😂😂"
"J7MYJ8Kxhwc","1 M I L L I O N ! !"
"J7MYJ8Kxhwc","Listen to my new song click on my profile or my soundcloud is RealDProductions if you wanna listen to something different"
"J7MYJ8Kxhwc","I relate to and appreciate his music."
"J7MYJ8Kxhwc","Can anyone else respect the fact that he's not riding on a Lambo?"
"J7MYJ8Kxhwc","Why do I feel like here soon he is gonna drop a song called perception?"
"J7MYJ8Kxhwc","God. Sorry NF I love u more than any god in any religion. At least, you are honest, and friendly"
"J7MYJ8Kxhwc","I've been here since 2k subs"
"J7MYJ8Kxhwc","He sounds a lot like eminem. He's an amazing rapper! God Bless you man!"
"J7MYJ8Kxhwc","He just keeps getting better and better"
"J7MYJ8Kxhwc","When a Christian rapper is taking the rap game by storm over all the other mumble fuckers"
"J7MYJ8Kxhwc","If u down this u don't like real music. What's wrong with yall"
"J7MYJ8Kxhwc","After this album the music industry won't ignore this guy anymore. NF puts so much of himself in his music it's amazing, you can't listen to any of his songs and not feel or relate emotionally. This is one reason he's blowing up, he taps into the emotions of his fans because everybody can relate to his pains and struggle in some way and plus he's very talented at what he does,"
"J7MYJ8Kxhwc","Caution tape like intro 1.... who else remembers the penguin walk 😂😂😂if not rewatch intro one video"
"J7MYJ8Kxhwc","who else is watching this over and over?"
"J7MYJ8Kxhwc","For the 1k people didn't like this has no taste in music💯💯 this sh.ts fire🔥🔥🔥"
"J7MYJ8Kxhwc","Who else waiting for NF to release the movie"
"J7MYJ8Kxhwc","1000 people accidentally hit the Dislike button."
"J7MYJ8Kxhwc","R⃣E⃣A⃣L⃣ M⃣U⃣S⃣I⃣C⃣🙌🏼"
"J7MYJ8Kxhwc","sipan"
"J7MYJ8Kxhwc","It would be the most epic thing of all time if you collaborated with Eminem! It would also get you many more followers as not many people know of you yet!"
"J7MYJ8Kxhwc","I'm sick of people telling me to smile more Roman?"
"J7MYJ8Kxhwc","Perfectly shows how I feel rn"
"J7MYJ8Kxhwc","i think NF is much better than Eminem"
"J7MYJ8Kxhwc","I like how he puts the joker smile on his face in black and how he let's like 4 people in the cage with him to take a picture"
"J7MYJ8Kxhwc","Channel with great hip hop songs : \nhttps://www.youtube.com/channel/UCyoR75CMPsrCn_LkWMIJnSQ/videos"
"J7MYJ8Kxhwc","This is the type of song you rap along to and keep on replay ‼"
"J7MYJ8Kxhwc","Anyone else notice that the end of outro and this masterpiece are connected"
"J7MYJ8Kxhwc","Nice song once again! I like how so many people can relate to this music, because a lot of people have felt like outcasts in their lives"
"J7MYJ8Kxhwc","At first I thought it was Eminem"
"J7MYJ8Kxhwc","He want to be eminem..."
"J7MYJ8Kxhwc","NF is by far the most emotional and lyrical rapper I've ever heard"
"J7MYJ8Kxhwc","Dude. Im still waiting for the somg that explains NF chair beef. \n\n\nWhat did they do to you Nate? (Joking aside iv probably looped this song since release)"
"J7MYJ8Kxhwc","Best rapper of all time. His music helps me through a lot of issues in life! Thank god for him making music. Every song he has ever made is amazing! No other rapper stands close to his talent! #SorryEminem"
"J7MYJ8Kxhwc","cool and need a lyric"
"J7MYJ8Kxhwc","Who think he got that Eminem flow like up"
"J7MYJ8Kxhwc","What's studying when NF is life? 💯🖤👌🏽🔥"
"J7MYJ8Kxhwc","weakest album,  previous was on the level higer, but this song with video make strong effect"
"J7MYJ8Kxhwc","he said goose bumps through the whole track and i have goosebumps rn"
"J7MYJ8Kxhwc","NF you should make a video with \nthis is me tv"
"J7MYJ8Kxhwc","NF you should make a video with \nthis is me tv"
"J7MYJ8Kxhwc","Every rapper right now is looking up who's hiring"
"J7MYJ8Kxhwc","1 million views in 6 days, my man is finally gaining some ground, keep killing it NF!"
"J7MYJ8Kxhwc","The people who hate on NF's music can't handle the truth. NF is real, some people can't comprehend that."
"J7MYJ8Kxhwc","Nf If is such an underrated artist he deserves to be at the top of the charts. I have never loved an artist more than him😩 I realate so much ugh so glad the new album is out he is doing so great 😍😭"
"J7MYJ8Kxhwc","I'm an outcast in my own Church and Christians. So wat that make me?"
"J7MYJ8Kxhwc"," I never been married, but I felt divorced  dang!"
"J7MYJ8Kxhwc","Another  Eminem 🔨💦😈"
"J7MYJ8Kxhwc","This guy sounds like eminem, lit"
"J7MYJ8Kxhwc","My life theme, lol"
"J7MYJ8Kxhwc","NF gives me an Eminem vibe."
"J7MYJ8Kxhwc","awesome"
"J7MYJ8Kxhwc","sounds like eminem"
"J7MYJ8Kxhwc","Love it\nhttps://youtu.be/D12EyCAnEiE"
"J7MYJ8Kxhwc","Love this dude music"
"J7MYJ8Kxhwc","FIRE !!!!!!!!!!!!!!"
"J7MYJ8Kxhwc","👊👊👊"
"J7MYJ8Kxhwc","OMG I love NF "
"J7MYJ8Kxhwc","My therapy"
"J7MYJ8Kxhwc","Good Shit Nate"
"J7MYJ8Kxhwc","https://youtu.be/2fGSTHV2a_s"
"J7MYJ8Kxhwc","new eminem ? wow ..."
"J7MYJ8Kxhwc","Eminem ??"
"J7MYJ8Kxhwc","Cheers me up. 🖒🔥"
"J7MYJ8Kxhwc","Like it"
"J7MYJ8Kxhwc","Absolutley great stuff here!!"
"J7MYJ8Kxhwc","DAMN HE LIT"
"J7MYJ8Kxhwc","Eminem flow"
"J7MYJ8Kxhwc","THANKS I JUST PEED"
"J7MYJ8Kxhwc","This is eminems clone I swear 😭😭💀🔥💯"
"J7MYJ8Kxhwc","😍😍😍😍😍😍💯"
"J7MYJ8Kxhwc","Roman Atwood-Smile More"
"J7MYJ8Kxhwc","Eminem !!!!"
"J7MYJ8Kxhwc","it's you eminem?"
"J7MYJ8Kxhwc","To think that someone compared this legend to jake paul..."
"J7MYJ8Kxhwc","This dude is garbage"
"CNwYcyRAl1Y","Michael Jackson is still awesome in 2017!"
"CNwYcyRAl1Y","MJ will always be the king of pop"
"CNwYcyRAl1Y","Wait what? I thought his dead"
"CNwYcyRAl1Y","THE KING OF WORLD ❤️"
"CNwYcyRAl1Y","We don't give a fuck about Scream! We want a real fucking album! You're covering up the fact that you won't release Dangerous 25 with this shitty compilation album, which will be dead in November! If you won't give us Dangerous 25, give us Bad 30 or some shit!"
"CNwYcyRAl1Y","I'm not that kind of fan that like these Retro Videos. But Hey!, this one is a really good One."
"CNwYcyRAl1Y","Absolutely the best male pop vocalist ever recorded."
"CNwYcyRAl1Y","can’t wait to see him in concert 😍"
"CNwYcyRAl1Y","HE STILL LIVES IN ALL OF US"
"CNwYcyRAl1Y","ALL THE FANS OF MICHAEL STILL LOVES YOU MICHAEL AND WILL ALWAYS LOVING YOU!!,MICHAEL JACKSON-KING OF POP AND KING OF MUSIC (1958-FOREVER..) WE LOVE YOU MJ"
"CNwYcyRAl1Y","MJ tried to put his finger up my butt"
"CNwYcyRAl1Y","Michael love u always best"
"CNwYcyRAl1Y","The Immortal POP STAR. ❤❤❤"
"CNwYcyRAl1Y","Man I love The Weeknd"
